ID	title	language	publisher	region	release_date	serial	version
ULES-00366	Pirates of the Caribbean: Dead Man's Chest	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00366	N/A
ULES-00368	Micro Machines V4	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00368	N/A
ULES-00369	Kameleon	English	N/A	PAL	N/A	ULES-00369	N/A
ULES-00374	Pilot Academy	English / French / German / Italian / Japanese / Spanish	N/A	PAL	N/A	ULES-00374	N/A
ULES-00375	Miami Vice: The Game	English	Vivendi Games	PAL	2006-04-21	ULES-00375	1.01
ULES-00376	Miami Vice: The Game	Russian	N/A	PAL	N/A	ULES-00376	N/A
ULES-00377	Capcom Classics Collection Reloaded	English	N/A	PAL	N/A	ULES-00377	1.01
ULES-00379	Juiced: Eliminator	English	N/A	PAL	N/A	ULES-00379	N/A
ULES-00381	Gradius Collection	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00381	N/A
ULES-00382	Metal Gear Solid: Digital Graphic Novel	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00382	N/A
ULES-00383	Gitaroo Man Lives!	English / French / German	N/A	PAL	N/A	ULES-00383	N/A
ULES-00387	Sudoku Coach	English	N/A	PAL	N/A	ULES-00387	N/A
ULES-00388	Carol Vorderman's Sudoku	English / French / German	N/A	PAL	N/A	ULES-00388	N/A
ULES-00389	Professor Sudoku	English / Italian / Spanish	N/A	PAL	N/A	ULES-00389	N/A
ULES-00390	Def Jam: Fight for NY: The Takeover	English	N/A	PAL	N/A	ULES-00390	N/A
ULES-00393	X-treme Party	Spanish	N/A	PAL	N/A	ULES-00393	N/A
ULES-00394	The Godfather	Dutch / English / Polish	N/A	PAL	N/A	ULES-00394	N/A
ULES-00397	Le Parrain	French	N/A	PAL	N/A	ULES-00397	N/A
ULES-00398	Der Pate	German	ELECTRONIC ARTS	PAL	2006-06-06	ULES-00398	1.00
ULES-00399	Il Padrino	Italian	N/A	PAL	N/A	ULES-00399	N/A
ULES-00400	El Padrino	Spanish	N/A	PAL	N/A	ULES-00400	N/A
ULES-00412	Myst	English / French / German	N/A	PAL	N/A	ULES-00412	N/A
ULES-00417	Valkyria Chronicles II	English	N/A	PAL	N/A	ULES-00417	N/A
ULES-00419	Ultimate Ghosts'n Goblins	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00419	N/A
ULES-00437	Rengoku II: The Stairway to H.E.A.V.E.N.	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00437	N/A
ULES-00440	FIFA 07	English	N/A	PAL	N/A	ULES-00440	N/A
ULES-00441	FIFA 07	French	N/A	PAL	N/A	ULES-00441	N/A
ULES-00442	FIFA 07	Italian	N/A	PAL	N/A	ULES-00442	N/A
ULES-00443	FIFA 07	German	N/A	PAL	N/A	ULES-00443	N/A
ULES-00444	FIFA 07	Spanish	N/A	PAL	N/A	ULES-00444	N/A
ULES-00451	50 Cent: Bulletproof: G-Unit Edition	English	N/A	PAL	N/A	ULES-00451	1.03
ULES-00452	50 Cent: Bulletproof: G-Unit Edition	English	N/A	PAL	N/A	ULES-00452	N/A
ULES-00453	World Snooker Challenge 2007	English	N/A	PAL	N/A	ULES-00453	N/A
ULES-00455	Tiger Woods PGA Tour 07	English	N/A	PAL	N/A	ULES-00455	N/A
ULES-00456	Tiger Woods PGA Tour 07	French	N/A	PAL	N/A	ULES-00456	N/A
ULES-00457	NASCAR	English	N/A	PAL	N/A	ULES-00457	N/A
ULES-00459	FIFA 07	Dutch	N/A	PAL	N/A	ULES-00459	N/A
ULES-00462	NBA Live 07	English / German / Italian	N/A	PAL	N/A	ULES-00462	N/A
ULES-00463	NBA Live 07	French	N/A	PAL	N/A	ULES-00463	N/A
ULES-00464	NBA Live 07	Spanish	N/A	PAL	N/A	ULES-00464	N/A
ULES-00466	Mercury Meltdown	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00466	N/A
ULES-00468	Every Extend Extra	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00468	N/A
ULES-00469	Bomberman	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00469	N/A
ULES-00472	ProStroke Golf: World Tour 2007	English	N/A	PAL	N/A	ULES-00472	N/A
ULES-00473	Taito Legends Power-Up	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00473	N/A
ULES-00474	Eragon	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00474	N/A
ULES-00475	E'ragon	Russian	N/A	PAL	N/A	ULES-00475	N/A
ULES-00476	Pro Evolution Soccer 6	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00476	N/A
ULES-004767061947	PRO EVOLUTION SOCCER 6	N/A	N/A	PAL	N/A	ULES-004767061947	N/A
ULES-00477	NHL 07	English / French / German	N/A	PAL	N/A	ULES-00477	N/A
ULES-00479	LEGO Star Wars II: The Original Trilogy	Danish / English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00479	N/A
ULES-00483	The Warriors	English	N/A	PAL	N/A	ULES-00483	N/A
ULES-004835281331	The Warriors	N/A	N/A	PAL	N/A	ULES-004835281331	N/A
ULES-00484	Gun Showdown	English / French / Italian / Spanish	N/A	PAL	N/A	ULES-00484	N/A
ULES-00485	Gun Showdown	English / German	N/A	PAL	N/A	ULES-00485	N/A
ULES-00496	Power Stone Collection	English	N/A	PAL	N/A	ULES-00496	N/A
ULES-00502	Grand Theft Auto: Vice City Stories	English / French / German / Italian / Spanish	Rockstar Games	PAL	2006-10-04	ULES-00502	1.02
ULES-00503	Grand Theft Auto: Vice City Stories	German	N/A	PAL	N/A	ULES-00503	N/A
ULES-00507	Open Season	Danish / English / French / Spanish	N/A	PAL	N/A	ULES-00507	N/A
ULES-00508	Open Season	Danish / English / Finnish / French / German / Italian / Norwegian / Spanish / Swedish	N/A	PAL	N/A	ULES-00508	N/A
ULES-00509	The Con	English	N/A	PAL	N/A	ULES-00509	N/A
ULES-00510	L'Arnaqueur	French	N/A	PAL	N/A	ULES-00510	N/A
ULES-00511	The Con	German	N/A	PAL	N/A	ULES-00511	N/A
ULES-00512	The Con	Italian	N/A	PAL	N/A	ULES-00512	N/A
ULES-00513	The Con	Spanish	N/A	PAL	N/A	ULES-00513	N/A
ULES-00516	The Con	English	N/A	PAL	N/A	ULES-00516	N/A
ULES-00517	Kazook	English / French / German / Italian	N/A	PAL	N/A	ULES-00517	N/A
ULES-005173024524	KAZOOK	N/A	N/A	PAL	N/A	ULES-005173024524	N/A
ULES-00522	BattleZone	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00522	N/A
ULES-00527	Astérix & Obélix XXL 2	Dutch / English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00527	N/A
ULES-00530	Metal Slug Anthology	English	N/A	PAL	N/A	ULES-00530	N/A
ULES-00540	Who Wants to Be a Millionaire: Party Edition	English	N/A	PAL	N/A	ULES-00540	N/A
ULES-00541	Blade Dancer: Lineage of Light	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00541	N/A
ULES-00542	Marvel: Ultimate Alliance	English / Italian	N/A	PAL	N/A	ULES-00542	N/A
ULES-00545	Scarface: Money. Power. Respect.	English	N/A	PAL	N/A	ULES-00545	N/A
ULES-00546	Scarface: Money. Power. Respect.	English / French / Italian / Spanish	N/A	PAL	N/A	ULES-00546	N/A
ULES-00547	Scarface: Money. Power. Respect.	German	N/A	PAL	N/A	ULES-00547	N/A
ULES-00549	Football Manager Handheld 2007	English / French / Italian / Spanish	N/A	PAL	N/A	ULES-00549	N/A
ULES-00550	Cabela's Dangerous Hunts: Ultimate Challenge	English	N/A	PAL	N/A	ULES-00550	N/A
ULES-00553	Lumines II	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00553	N/A
ULES-00554	L.A. Rush	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00554	N/A
ULES-00555	Mind Quiz: Exercise Your Brain	English / French / German	N/A	PAL	N/A	ULES-00555	N/A
ULES-00556	Sega Mega Drive Collection	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00556	N/A
ULES-00557	Medal of Honor: Heroes	English	N/A	PAL	N/A	ULES-00557	N/A
ULES-00558	Medal of Honor: Heroes	French	N/A	PAL	N/A	ULES-00558	N/A
ULES-00559	Medal of Honor: Heroes	German	N/A	PAL	N/A	ULES-00559	N/A
ULES-00560	Medal of Honor: Heroes	Italian	N/A	PAL	N/A	ULES-00560	N/A
ULES-00561	Medal of Honor: Heroes	Spanish	N/A	PAL	N/A	ULES-00561	N/A
ULES-00562	Medal of Honor: Heroes	Dutch	N/A	PAL	N/A	ULES-00562	N/A
ULES-00564	Ford Street Racing: L.A. Duel	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00564	N/A
ULES-00565	M.A.C.H.: Modified Air Combat Heroes	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00565	N/A
ULES-00566	M.A.C.H.: Modified Air Combat Heroes	Russian	N/A	PAL	N/A	ULES-00566	N/A
ULES-00567	Family Guy: Video Game!	English	N/A	PAL	N/A	ULES-00567	N/A
ULES-00569	Dungeon Siege: Throne of Agony	English / French / German / Italian / Spanish	2K Games	PAL	2006-12-04	ULES-00569	1.02
ULES-00570	Online Chess Kingdoms	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00570	N/A
ULES-00571	Scooby-Doo! Who's Watching Who?	English	N/A	PAL	N/A	ULES-00571	N/A
ULES-00572	Scooby-Doo! Qui Regarde Qui?	English / French	N/A	PAL	N/A	ULES-00572	N/A
ULES-00573	Scooby-Doo! Who's Watching Who?	Italian / Spanish	N/A	PAL	N/A	ULES-00573	N/A
ULES-00574	Guilty Gear Judgment	English	Majesco Europe Ltd.	PAL	2007-04-05	ULES-00574	1.00
ULES-00576	Need for Speed: Carbon: Own the City	English	N/A	PAL	N/A	ULES-00576	N/A
ULES-00577	Need for Speed: Carbon: Own the City	Dutch / English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00577	N/A
ULES-00579	Prince of Persia: Rival Swords	English / French / German / Italian / Spanish	UBISOFT	PAL	2007-02-05	ULES-00579	1.06
ULES-00580	P!nk Limited Edition UMD	N/A	LaFace Records	PAL	2006	ULES-00580	N/A
ULES-00581	MTX Mototrax	English	N/A	PAL	N/A	ULES-00581	N/A
ULES-00582	Death Jr. II: Root of Evil	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00582	N/A
ULES-00584	Tom Clancy's Rainbow Six: Vegas	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00584	N/A
ULES-00588	Ford Street Racing XR Edition	English	N/A	PAL	N/A	ULES-00588	N/A
ULES-00590	Aces of War	English	N/A	PAL	N/A	ULES-00590	N/A
ULES-00591	World Series of Poker: Tournament of Champions: 2007 Edition	English	N/A	PAL	N/A	ULES-00591	N/A
ULES-00592	EA Replay	Dutch / English / German / Italian / Spanish	N/A	PAL	N/A	ULES-00592	N/A
ULES-00594	Rainbow Islands Evolution	English / French / German / Italian / Japanese / Spanish	N/A	PAL	N/A	ULES-00594	N/A
ULES-00595	The Sims 2: Pets	English	N/A	PAL	N/A	ULES-00595	N/A
ULES-00596	The Sims 2: Pets	Dutch / English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00596	N/A
ULES-005960052515	the sims 2 pets	N/A	N/A	PAL	N/A	ULES-005960052515	N/A
ULES-00599	Star Wars: Lethal Alliance	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00599	N/A
ULES-00600	Yu-Gi-Oh! GX: Tag Force	English / French / German / Italian / Spanish	Konami	PAL	2006-12-01	ULES-00600	1.01
ULES-00601	Family Guy: Video Game!	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00601	N/A
ULES-00603	The Hustle: Detroit Streets	English / French / German	N/A	PAL	N/A	ULES-00603	N/A
ULES-00604	Dynasty Warriors Vol. 2	English	N/A	PAL	N/A	ULES-00604	N/A
ULES-00605	Dynasty Warriors Vol. 2	French	N/A	PAL	N/A	ULES-00605	N/A
ULES-00606	Dynasty Warriors Vol. 2	German	N/A	PAL	N/A	ULES-00606	N/A
ULES-00608	Brothers in Arms: D-Day	English / French / German / Italian / Spanish	UBISOFT	PAL	2006-10-23	ULES-00608	1.01
ULES-00609	Justice League Heroes	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00609	N/A
ULES-006090028944	Justice League Heroes	N/A	N/A	PAL	N/A	ULES-006090028944	N/A
ULES-00611	Winx Club: Join the Club	English / French / German / Italian / Spanish	Konami	PAL	2007-03-16	ULES-00611	1.03
ULES-00612	Reel Fishing: The Great Outdoors	English	N/A	PAL	N/A	ULES-00612	N/A
ULES-00613	TOCA Race Driver 3 Challenge	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00613	N/A
ULES-00614	V8 Supercars Australia 3: Shootout	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00614	N/A
ULES-00615	DTM Race Driver 3: Challenge	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00615	N/A
ULES-00616	Bliss Island	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00616	N/A
ULES-00618	DreamWorks Shrek: Smash n' Crash Racing	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00618	N/A
ULES-00619	Super Pocket Tennis	English	N/A	PAL	N/A	ULES-00619	N/A
ULES-00620	Exit 2	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00620	N/A
ULES-00621	Magic Sudoku	English	N/A	PAL	N/A	ULES-00621	N/A
ULES-00622	Sonic Rivals	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00622	N/A
ULES-00623	Star Trek: Tactical Assault	English	N/A	PAL	N/A	ULES-00623	N/A
ULES-00625	Tony Hawk's Project 8	English	Activision	PAL	2007-03-07	ULES-00625	1.02
ULES-00626	Tony Hawk's Project 8	French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00626	N/A
ULES-00627	Gurumin: A Monstrous Adventure	English	N/A	PAL	N/A	ULES-00627	N/A
ULES-00628	Gurumin: Une Aventure Monstrueuse	French	505 Games	PAL	2007-03-20	ULES-00628	1.02
ULES-00629	Chili Con Carnage	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00629	1.00
ULES-00630	Ghost Rider	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00630	1.00
ULES-00631	WWE SmackDown vs. Raw 2007	English	N/A	PAL	N/A	ULES-00631	N/A
ULES-00633	Nickelodeon Avatar: The Legend of Aang	Dutch / English / French / German	N/A	PAL	N/A	ULES-00633	N/A
ULES-00634	Xyanide: Resurrection	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00634	N/A
ULES-00635	World Championship Poker 2 featuring Howard Lederer	English / French / German / Italian / Spanish	Oxygen Games	PAL	2007-05-16	ULES-00635	1.03
ULES-00636	Championship Manager 2007	English / French / Italian / Spanish	N/A	PAL	N/A	ULES-00636	N/A
ULES-00637	Test Drive Unlimited	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00637	N/A
ULES-00638	Hard Rock Casino	English / French / German / Italian / Spanish	Oxygen Games	PAL	2007-09-20	ULES-00638	1.01
ULES-00639	Super Fruit Fall	English / French / German / Italian / Spanish	System 3 Software	PAL	2007-03-14	ULES-00639	1.01
ULES-00640	Activision Hits Remixed	English	N/A	PAL	N/A	ULES-00640	N/A
ULES-00641	NFL Street 3	English	N/A	PAL	N/A	ULES-00641	N/A
ULES-00642	Hot Pixel	English	Atari	PAL	2007-05-08	ULES-00642	1.00
ULES-00643	Call of Duty: Roads to Victory	English / French / Italian / Spanish	N/A	PAL	N/A	ULES-00643	N/A
ULES-00644	Call of Duty: Roads to Victory	German	N/A	PAL	N/A	ULES-00644	N/A
ULES-00645	Metal Gear Solid: Portable Ops	English / French / German / Italian / Spanish	Konami	PAL	N/A	ULES-00645	N/A
ULES-00646	Thrillville	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00646	N/A
ULES-00647	Capcom Puzzle World	English	N/A	PAL	N/A	ULES-00647	N/A
ULES-00648	Gunpey	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00648	N/A
ULES-00657	Valhalla Knights	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00657	N/A
ULES-00658	Innocent Life: A Futuristic Harvest Moon	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00658	N/A
ULES-00659	Myst	English	N/A	PAL	N/A	ULES-00659	N/A
ULES-00661	Final Armada	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00661	N/A
ULES-00663	DreamWorks Over the Hedge: Hammy Goes Nuts!	English	N/A	PAL	N/A	ULES-00663	N/A
ULES-00664	DreamWorks Vecinos Invasores: Hammy Enloquece	Spanish	N/A	PAL	N/A	ULES-00664	N/A
ULES-00665	DreamWorks Over the Hedge: Hammy Goes Nuts!	Dutch / English / French / German / Italian	N/A	PAL	N/A	ULES-00665	N/A
ULES-00668	Arthur and the Minimoys	Dutch / English / French / Spanish / Swedish	N/A	PAL	N/A	ULES-00668	N/A
ULES-00669	Arthur and the Minimoys	German / Italian	N/A	PAL	N/A	ULES-00669	N/A
ULES-00670	Rocky Balboa	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00670	N/A
ULES-00681	World Championship Poker featuring Howard Lederer: All In	English / French / German / Italian / Spanish	505 Games	PAL	2007-08-16	ULES-00681	1.02
ULES-00683	Marvel Trading Card Game	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00683	N/A
ULES-006837061503	Marvel Trading Card Game / Marvel Trading Card Game	N/A	KONAMI	PAL	2006-12-11	ULES-006837061503	1.01
ULES-00688	Sid Meier's Pirates!	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00688	N/A
ULES-00690	Pocket Pool / POCKET POOL	N/A	Conspiracy	PAL	2007-04-05	ULES-00690	1.02
ULES-00692	Zendoku	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00692	N/A
ULES-00693	Spinout	English	Ghostlight	PAL	2007-11-30	ULES-00693	1.02
ULES-00695	Legend of the Dragon	English / French / German / Italian / Spanish	K.E. Mathiasen A/S	PAL	2007-03-19	ULES-00695	1.01
ULES-00699	UEFA Champions League 2006-2007	English	N/A	PAL	N/A	ULES-00699	N/A
ULES-00701	Mind Quiz: Exercise Your Brain	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00701	N/A
ULES-00703	Burnout Dominator	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00703	N/A
ULES-00704	Free Running	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00704	N/A
ULES-00705	Pac-Man Rally	English / French / German / Italian / Spanish	Electronic Arts	PAL	2007-05-01	ULES-00705	1.03
ULES-00706	UEFA Champions League 2006-2007	French	N/A	PAL	N/A	ULES-00706	N/A
ULES-00707	UEFA Champions League 2006-2007	Italian	N/A	PAL	N/A	ULES-00707	N/A
ULES-00708	UEFA Champions League 2006-2007	German	N/A	PAL	N/A	ULES-00708	N/A
ULES-00709	UEFA Champions League 2006-2007	Spanish	N/A	PAL	N/A	ULES-00709	N/A
ULES-00711	Xiaolin Showdown	English / French / German / Italian / Spanish	Konami	PAL	2007-04-20	ULES-00711	1.03
ULES-00712	Chi Vuol Essere Milionario? Party Edition	Italian	N/A	PAL	N/A	ULES-00712	N/A
ULES-00718	Coded Arms: Contagion	English / French / German / Italian / Spanish	Konami	PAL	2007-10-18	ULES-00718	1.05
ULES-00719	Asphalt: Urban GT 2	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00719	N/A
ULES-00720	Puzzle Quest: Challenge of the Warlords	English	N/A	PAL	N/A	ULES-00720	N/A
ULES-00721	Dungeons & Dragons: Tactics	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00721	N/A
ULES-00722	Cube	English / French / German / Italian / Spanish	D3 Publisher	PAL	2007-04-11	ULES-00722	1.00
ULES-00724	Valkyrie Profile: Lenneth	English	N/A	PAL	N/A	ULES-00724	N/A
ULES-00727	Disney's Pirates of the Caribbean: At World's End	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00727	N/A
ULES-00728	Disney Pirates of the Caribbean: At World's End	Russian	Disney	PAL	2007-04-18	ULES-00728	1.00
ULES-00734	Disney/Pixar Ratatouille	French	THQ	PAL	2007-05-16	ULES-00734	1.01
ULES-00735	Disney/Pixar Ratatouille	Dutch	THQ	PAL	2007-04-24	ULES-00735	1.00
ULES-00736	Disney/Pixar Ratatouille	German	THQ	PAL	2007-04-23	ULES-00736	1.00
ULES-00737	Disney/Pixar Ratatouille	Spanish	N/A	PAL	N/A	ULES-00737	N/A
ULES-00738	Disney/Pixar Ratatui	Portuguese	THQ	PAL	2007-04-26	ULES-00738	1.00
ULES-00739	Steel Horizon	English / French / German / Italian / Spanish	Konami	PAL	2007-05-09	ULES-00739	1.01
ULES-00740	Driver 76	English	Ubisoft	PAL	2005-03-09	ULES-00740	1.01
ULES-00741	Disney's Pixar: Ratatouille	English	THQ	PAL	2007-05-16	ULES-00741	2.00
ULES-00742	Disney/Pixar Ratatouille	Danish	N/A	PAL	N/A	ULES-00742	N/A
ULES-00743	Disney/Pixar Ratatouille	Greek	N/A	PAL	N/A	ULES-00743	N/A
ULES-00744	Disney/Pixar Ratatouille	Italian	THQ	PAL	2007-05-18	ULES-00744	1.00
ULES-00745	Disney · Pixar Rottatouille	Norwegian	N/A	PAL	N/A	ULES-00745	N/A
ULES-00746	Disney/Pixar Ratatouille	Swedish	N/A	PAL	N/A	ULES-00746	N/A
ULES-00748	Disney's Pixar: Ratatouille	Russian	N/A	PAL	N/A	ULES-00748	N/A
ULES-00750	Burnout Dominator	English	N/A	PAL	N/A	ULES-00750	N/A
ULES-00753	After Burner: Black Falcon	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00753	1.00
ULES-00754	Full Auto 2: Battlelines	English / French / German / Italian / Spanish	SEGA	PAL	2007-02-04	ULES-00754	1.00
ULES-00755	Diner Dash	English / French / German / Italian / Spanish	Sony Computer Entertainment Europe	PAL	2007-03-12	ULES-00755	1.01
ULES-00756	Manhunt 2	English / French / German / Italian / Spanish	Rockstar Games	PAL	2007-09-05	ULES-00756	1.02
ULES-00757	Spectral vs. Generation	English	Midas Interactive Entertainment	PAL	2007-03-29	ULES-00757	1.02
ULES-00759	TMNT	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00759	N/A
ULES-00760	Heatseeker	English / French / German / Italian / Spanish	Code Masters	PAL	2007-04-04	ULES-00760	1.01
ULES-00763	Virtua Tennis 3	English / French / German / Italian / Spanish	SEGA	PAL	2007-02-12	ULES-00763	1.00
ULES-00764	Impossible Mission	English / French / German / Italian / Spanish	System 3 Software	PAL	2007-03-27	ULES-00764	1.01
ULES-00765	Crush	English / French / German / Italian / Spanish	SEGA	PAL	2007-03-07	ULES-00765	1.00
ULES-00766	300: March to Glory	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00766	N/A
ULES-007660030268	300 March to Glory	N/A	WBIE	PAL	2007-02-08	ULES-007660030268	1.01
ULES-00770	Tom Clancy's Ghost Recon: Advanced Warfighter 2	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00770	N/A
ULES-007700264855	Tom Clancys Ghost Recon Advanced Warfighter 2	N/A	N/A	PAL	2007-07-06	ULES-007700264855	1.01
ULES-00772	Alien Syndrome	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00772	N/A
ULES-00773	Dave Mirra BMX Challenge	English / French / German / Italian / Spanish	Oxygen Games	PAL	2007-03-30	ULES-00773	1.01
ULES-00776	StateShift	English	Midas Interactive Entertainment	PAL	2007-04-27	ULES-00776	1.01
ULES-00783	Freak Out: Extreme Freeride	English / French / German / Italian / Spanish	JoWooD	PAL	2007-04-19	ULES-00783	1.01
ULES-00785	After Burner: Black Falcon	English / French / German / Italian / Spanish	N/A	PAL	N/A	ULES-00785	N/A
ULES-00789	Dragon Ball Z: Shin Budokai 2	English / French / German / Italian / Spanish	Bandai Namco Entertainment	PAL	2007-03-29	ULES-00789	1.00
ULES-007890803514	Dragon Ball Z Shin Budokai 2	N/A	N/A	PAL	N/A	ULES-007890803514	N/A
ULES-00792	Beta Bloc	English	N/A	PAL	N/A	ULES-00792	N/A
ULES-00798	The History Channel: Great Battles of Rome	English / French / German / Italian / Spanish	Lago S.r.l.	PAL	2007-04-25	ULES-00798	1.03
ULES-00800	SBK-07: Superbike World Championship	English / French / German / Italian / Spanish	Lago S.r.l.	PAL	2007-04-02	ULES-00800	1.01
ULES-00806	Practical IQ: Test Your Intelligence	English / French / German / Italian / Spanish	D3 Publisher	PAL	2007-04-28	ULES-00806	1.00
