ID	title	region	serial
LA-H-ARSZA-EUR	Gelly Break	EUR	LA-H-ARSZA-EUR
LA-H-ARTBA-USA	Chasm	USA	LA-H-ARTBA-USA
LA-H-ARTLA-USA	Donut County	USA	LA-H-ARTLA-USA
LA-H-ARTQA-EUR	Untitled Goose Game	EUR	LA-H-ARTQA-EUR
LA-H-ARTQA-USA	Untitled Goose Game	USA	LA-H-ARTQA-USA
LA-H-ARUCA-JPN	The Nameko no Puzzle: Nameko Dai Hanshoku	JPN	LA-H-ARUCA-JPN
LA-H-ARUPB-JPN	Ise Shima Mystery Annai : Itsuwari no Kuro Shinju	JPN	LA-H-ARUPB-JPN
LA-H-ARUUA-EUR	Paper Mario: The Origami King	EUR	LA-H-ARUUA-EUR
LA-H-ARUUA-JPN	Paper Mario: The Origami King	JPN	LA-H-ARUUA-JPN
LA-H-ARUUA-USA	Paper Mario: The Origami King	USA	LA-H-ARUUA-USA
LA-H-ARW9A-USA	Hello Neighbor: Hide and Seek	USA	LA-H-ARW9A-USA
LA-H-ARWEA-CHT	Psikyo Collection Vol. 2	CHT	LA-H-ARWEA-CHT
LA-H-ARWMA-USA	Jamestown+	USA	LA-H-ARWMA-USA
LA-H-ARX2B-EUR	Under Night In-Birth EXE:Late [cl-r]	EUR	LA-H-ARX2B-EUR
LA-H-ARX5A-USA	American Fugitive	USA	LA-H-ARX5A-USA
LA-H-ARX6B-EUR	YouTubers Life	EUR	LA-H-ARX6B-EUR
LA-H-ARX7A-JPN	Kill la Kill The Game: IF	JPN	LA-H-ARX7A-JPN
LA-H-ARX9B-EUR	Redeemer: Enhanced Edition	EUR	LA-H-ARX9B-EUR
LA-H-ARXAA-USA	DC Super Hero Girls: Teen Power	USA	LA-H-ARXAA-USA
LA-H-ARXCA-JPN	Nightshade	JPN	LA-H-ARXCA-JPN
LA-H-ARXMA-USA	America's Greatest Game Shows: Wheel of Fortune & Jeopardy!	USA	LA-H-ARXMA-USA
LA-H-ARYAB-EUR	Ash of Gods: Redemption	EUR	LA-H-ARYAB-EUR
LA-H-ARYBB-EUR	9 Monkeys of Shaolin	EUR	LA-H-ARYBB-EUR
LA-H-ARYCA-USA	Dragon's Lair Trilogy	USA	LA-H-ARYCA-USA
LA-H-ARYFA-USA	Rack N Ruin	USA	LA-H-ARYFA-USA
LA-H-ARYJA-USA	Bubsy: Paws on Fire!	USA	LA-H-ARYJA-USA
LA-H-ARYUA-ASI	Ghost Blade HD	ASI	LA-H-ARYUA-ASI
LA-H-ARZ7A-EUR	Red Faction: Guerilla Re-Mars-tered	EUR	LA-H-ARZ7A-EUR
LA-H-ARZ9B-USA	BurgerTime Party!	USA	LA-H-ARZ9B-USA
LA-H-ARZBA-EUR	Nippon Marathon	EUR	LA-H-ARZBA-EUR
LA-H-ARZGA-EUR	Kirby and the Forgotten Land	EUR	LA-H-ARZGA-EUR
LA-H-ARZGA-JPN	Kirby and the Forgotten Land	JPN	LA-H-ARZGA-JPN
LA-H-ARZGA-USA	Kirby and the Forgotten Land	USA	LA-H-ARZGA-USA
LA-H-ARZNB-USA	Tetris 99	USA	LA-H-ARZNB-USA
LA-H-ARZSF-JPN	Townsmen: A Kingdom Rebuilt Complete Edition	JPN	LA-H-ARZSF-JPN
LA-H-AS26A-EUR	Gigantic Army	EUR	LA-H-AS26A-EUR
LA-H-AS2HA-USA	Another Sight	USA	LA-H-AS2HA-USA
LA-H-AS2MA-EUR	Mechstermination Force	EUR	LA-H-AS2MA-EUR
LA-H-AS2VA-EUR	AFL Evolution 2	EUR	LA-H-AS2VA-EUR
LA-H-AS36A-USA	VA-11 Hall-A: Cyberpunk Bartender Action	USA	LA-H-AS36A-USA
LA-H-AS36B-JPN	VA-11 Hall-A: Cyberpunk Bartender Action	JPN	LA-H-AS36B-JPN
LA-H-AS39D-USA	Power Rangers: Battle for the Grid: Collector's Edition	USA	LA-H-AS39D-USA
LA-H-AS39F-USA	Power Rangers: Battle for the Grid: Super Edition	USA	LA-H-AS39F-USA
LA-H-AS44B-EUR	Monster Hunter Stories 2: Wings of Ruin	EUR	LA-H-AS44B-EUR
LA-H-AS44B-USA	Monster Hunter Stories 2: Wings of Ruin	USA	LA-H-AS44B-USA
LA-H-AS45A-USA	Serious Sam Collection	USA	LA-H-AS45A-USA
LA-H-AS46A-USA	The Talos Principle	USA	LA-H-AS46A-USA
LA-H-AS47A-EUR	Saints Row IV: Re-Elected	EUR	LA-H-AS47A-EUR
LA-H-AS47A-USA	Saints Row IV: Re-Elected	USA	LA-H-AS47A-USA
LA-H-AS48A-EUR	Ni no Kuni: Wrath of the White Witch	EUR	LA-H-AS48A-EUR
LA-H-AS48A-USA	Ni no Kuni: Wrath of the White Witch	USA	LA-H-AS48A-USA
LA-H-AS49A-EUR	Trüberbrook	EUR	LA-H-AS49A-EUR
LA-H-AS49C-USA	Trüberbrook	USA	LA-H-AS49C-USA
LA-H-AS49D-JPN	Trüberbrook	JPN	LA-H-AS49D-JPN
LA-H-AS4HA-JPN	ACE ANGLER NINTENDO SWITCH VERSION	JPN	LA-H-AS4HA-JPN
LA-H-AS4UA-JPN	Rockman Zero/ZX Legacy Collection	JPN	LA-H-AS4UA-JPN
LA-H-AS4UA-USA	Mega Man Zero/ZX Legacy Collection	USA	LA-H-AS4UA-USA
LA-H-AS5FA-EUR	Yu-Gi-Oh! Legacy of the Duelist: Link Evolution	EUR	LA-H-AS5FA-EUR
LA-H-AS5FA-USA	Yu-Gi-Oh! Legacy of the Duelist: Link Evolution	USA	LA-H-AS5FA-USA
LA-H-AS5JA-JPN	Yo-Kai Watch 4	JPN	LA-H-AS5JA-JPN
LA-H-AS6YA-USA	Guacamelee! One-Two Punch Collection	USA	LA-H-AS6YA-USA
LA-H-AS7TA-USA	Clubhouse Games: 51 Worldwide Classics	USA	LA-H-AS7TA-USA
LA-H-AS7XA-USA	The Swords of Ditto: Mormo's Curse	USA	LA-H-AS7XA-USA
LA-H-AS8GA-USA	Trine Series 1-3	USA	LA-H-AS8GA-USA
LA-H-AS8HA-USA	Battle Worlds: Kronos	USA	LA-H-AS8HA-USA
LA-H-AS8PA-JPN	Devil May Cry Triple Pack	JPN	LA-H-AS8PA-JPN
LA-H-AS8SA-EUR	Nintendo Switch Sports	EUR	LA-H-AS8SA-EUR
LA-H-AS8SA-JPN	Nintendo Switch Sports	JPN	LA-H-AS8SA-JPN
LA-H-AS8SA-USA	Nintendo Switch Sports	USA	LA-H-AS8SA-USA
LA-H-AS9HA-USA	Turok	USA	LA-H-AS9HA-USA
LA-H-ASA4A-EUR	Tokyo Mirage Sessions #FE Encore	EUR	LA-H-ASA4A-EUR
LA-H-ASA4A-USA	Tokyo Mirage Sessions #FE Encore	USA	LA-H-ASA4A-USA
LA-H-ASABB-JPN	Dead or Alive Xtreme 3 Scarlet	JPN	LA-H-ASABB-JPN
LA-H-ASADA-USA	Mortal Kombat 11	USA	LA-H-ASADA-USA
LA-H-ASBKA-EUR	Child of Light: Ultimate Edition + Valiant Hearts: The Great War Double Pack	EUR	LA-H-ASBKA-EUR
LA-H-ASBKA-USA	Child of Light: Ultimate Edition + Valiant Hearts: The Great War Double Pack	USA	LA-H-ASBKA-USA
LA-H-ASBXA-EUR	Vaporum	EUR	LA-H-ASBXA-EUR
LA-H-ASCCB-EUR	Captain Tsubasa: Rise of New Champions	EUR	LA-H-ASCCB-EUR
LA-H-ASCCC-USA	Captain Tsubasa: Rise of New Champions	USA	LA-H-ASCCC-USA
LA-H-ASCKA-EUR	Trine 4: The Nightmare Prince	EUR	LA-H-ASCKA-EUR
LA-H-ASCKA-USA	Trine 4: The Nightmare Prince	USA	LA-H-ASCKA-USA
LA-H-ASCWA-EUR	Ary and the Secret of Seasons	EUR	LA-H-ASCWA-EUR
LA-H-ASD6A-EUR	Maneater	EUR	LA-H-ASD6A-EUR
LA-H-ASD6A-USA	Maneater	USA	LA-H-ASD6A-USA
LA-H-ASDCA-EUR	CrossCode	EUR	LA-H-ASDCA-EUR
LA-H-ASDCA-USA	CrossCode	USA	LA-H-ASDCA-USA
LA-H-ASDXB-USA	Tokyo School Life	USA	LA-H-ASDXB-USA
LA-H-ASEAA-EUR	Sword of the Vagrant	EUR	LA-H-ASEAA-EUR
LA-H-ASETB-EUR	Candleman	EUR	LA-H-ASETB-EUR
LA-H-ASFAC-JPN	Panty Party	JPN	LA-H-ASFAC-JPN
LA-H-ASFSA-EUR	Darksiders: Warmastered Edition	EUR	LA-H-ASFSA-EUR
LA-H-ASFSA-UKV	Darksiders: Warmastered Edition	UKV	LA-H-ASFSA-UKV
LA-H-ASFSA-USA	Darksiders: Warmastered Edition	USA	LA-H-ASFSA-USA
LA-H-ASFUC-JPN	TerraTech	JPN	LA-H-ASFUC-JPN
LA-H-ASGED-USA	Destiny Connect: Tick-Tock Travelers	USA	LA-H-ASGED-USA
LA-H-ASGGA-EUR	Unravel Two	EUR	LA-H-ASGGA-EUR
LA-H-ASGGA-USA	Unravel Two	USA	LA-H-ASGGA-USA
LA-H-ASGHA-EUR	Aaero: Complete Edition	EUR	LA-H-ASGHA-EUR
LA-H-ASGPA-USA	FUN! FUN! Animal Park	USA	LA-H-ASGPA-USA
LA-H-ASHEC-CHT	Super Robot Wars T	CHT	LA-H-ASHEC-CHT
LA-H-ASK2C-USA	The friends of Ringo Ishikawa	USA	LA-H-ASK2C-USA
LA-H-ASK3A-EUR	Rad Rodgers: Radical Edition	EUR	LA-H-ASK3A-EUR
LA-H-ASLBA-EUR	Indiecalypse	EUR	LA-H-ASLBA-EUR
LA-H-ASLGA-EUR	Door Kicker: Action Squad	EUR	LA-H-ASLGA-EUR
LA-H-ASM7A-EUR	ONINAKI	EUR	LA-H-ASM7A-EUR
LA-H-ASM7A-JPN	ONINAKI	JPN	LA-H-ASM7A-JPN
LA-H-ASN5E-JPN	SD GUNDAM G GENERATION CROSS RAYS: Platinum Edition	JPN	LA-H-ASN5E-JPN
LA-H-ASNKA-EUR	Lovecraft's Untold Stories	EUR	LA-H-ASNKA-EUR
LA-H-ASNMA-USA	Divinity: Original Sin II	USA	LA-H-ASNMA-USA
LA-H-ASNXA-USA	Table Top Racing: World Tour: Nitro Edition	USA	LA-H-ASNXA-USA
LA-H-ASPSB-CHT	Is it Wrong to Try to Pick Up Girls in a Dungeon? / Familia Myth Infinite Combate	CHT	LA-H-ASPSB-CHT
LA-H-ASPSC-EUR	Is it Wrong to Try to Pick Up Girls in a Dungeon? / Familia Myth Infinite Combate	EUR	LA-H-ASPSC-EUR
LA-H-ASPSC-USA	Is it Wrong to Try to Pick Up Girls in a Dungeon? / Familia Myth Infinite Combate	USA	LA-H-ASPSC-USA
LA-H-ASQ4C-USA	The Ninja Saviors: Return of the Warriors	USA	LA-H-ASQ4C-USA
LA-H-ASQVA-EUR	Super Life of Pixel	EUR	LA-H-ASQVA-EUR
LA-H-ASQZA-JPN	Naruto Shippuden: Ultimate Ninja Storm 4 Road to Boruto	JPN	LA-H-ASQZA-JPN
LA-H-ASRPD-EUR	AI: The Somnium Files	EUR	LA-H-ASRPD-EUR
LA-H-ASSNA-USA	Momodora: Reverie Under the Moonlight	USA	LA-H-ASSNA-USA
LA-H-AST4A-EUR	Crash Team Racing: Nitro-Fueled	EUR	LA-H-AST4A-EUR
LA-H-AST4A-USA	Crash Team Racing: Nitro-Fueled	USA	LA-H-AST4A-USA
LA-H-ASTEC-USA	Birushana: Rising Flower of Genpei	USA	LA-H-ASTEC-USA
LA-H-ASTED-EUR	Birushana: Rising Flower of Genpei	EUR	LA-H-ASTED-EUR
LA-H-ASTLB-ASI	Ittle Dew	ASI	LA-H-ASTLB-ASI
LA-H-ASTTA-EUR	Ion Fury	EUR	LA-H-ASTTA-EUR
LA-H-ASTTA-USA	Ion Fury	USA	LA-H-ASTTA-USA
LA-H-ASTVA-EUR	Brothers: A Tale of Two Sons	EUR	LA-H-ASTVA-EUR
LA-H-ASV3A-EUR	Super Kickers League Ultimate	EUR	LA-H-ASV3A-EUR
LA-H-ASV8A-USA	The Red Strings Club	USA	LA-H-ASV8A-USA
LA-H-ASVGA-USA	Castle Crashers Remastered	USA	LA-H-ASVGA-USA
LA-H-ASVUG-EUR	Cuphead	EUR	LA-H-ASVUG-EUR
LA-H-ASVUG-JPN	Cuphead	JPN	LA-H-ASVUG-JPN
LA-H-ASVUG-USA	Cuphead	USA	LA-H-ASVUG-USA
LA-H-ASW8A-JPN	Clannad	JPN	LA-H-ASW8A-JPN
LA-H-ASW8B-USA	Clannad	USA	LA-H-ASW8B-USA
LA-H-ASWBC-JPN	Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda	JPN	LA-H-ASWBC-JPN
LA-H-ASWBD-EUR	Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda	EUR	LA-H-ASWBD-EUR
LA-H-ASWBD-USA	Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda	USA	LA-H-ASWBD-USA
LA-H-ASWCB-EUR	Dead or School	EUR	LA-H-ASWCB-EUR
LA-H-ASXBA-EUR	FIA European Truck Racing Championship	EUR	LA-H-ASXBA-EUR
LA-H-ASXCA-EUR	Leisure Suit Larry: Wet Dreams Don't Dry	EUR	LA-H-ASXCA-EUR
LA-H-ASYQA-EUR	Monster Prom XXL	EUR	LA-H-ASYQA-EUR
LA-H-ASYTA-ASI	Romancing SaGa 3	ASI	LA-H-ASYTA-ASI
LA-H-ASYTC-KOR	Romancing SaGa 3	KOR	LA-H-ASYTC-KOR
LA-H-AT2EA-USA	River City Girls	USA	LA-H-AT2EA-USA
LA-H-AT2UA-USA	Where the Water Tastes Like Wine	USA	LA-H-AT2UA-USA
LA-H-AT3BA-USA	Two Point Hospital	USA	LA-H-AT3BA-USA
LA-H-AT3BC-EUR	Two Point Hospital: JUMBO Edition	EUR	LA-H-AT3BC-EUR
LA-H-AT3CA-EUR	Spyro Reignited Trilogy	EUR	LA-H-AT3CA-EUR
LA-H-AT3CA-USA	Spyro Reignited Trilogy	USA	LA-H-AT3CA-USA
LA-H-AT5QB-EUR	Lonely Mountains Downhill	EUR	LA-H-AT5QB-EUR
LA-H-AT6CB-EUR	Super Monkey Ball: Banana Blitz HD	EUR	LA-H-AT6CB-EUR
LA-H-AT6CB-USA	Super Monkey Ball: Banana Blitz HD	USA	LA-H-AT6CB-USA
LA-H-AT6JA-USA	Afterparty	USA	LA-H-AT6JA-USA
LA-H-AT6PA-EUR	Chronos: Before the Ashes	EUR	LA-H-AT6PA-EUR
LA-H-AT77A-EUR	Coffee Talk	EUR	LA-H-AT77A-EUR
LA-H-AT77A-USA	Coffee Talk	USA	LA-H-AT77A-USA
LA-H-AT7BA-JPN	Maitetsu: Pure Station	JPN	LA-H-AT7BA-JPN
LA-H-AT7DA-USA	Heave Ho	USA	LA-H-AT7DA-USA
LA-H-AT7FA-USA	Ghost Parade	USA	LA-H-AT7FA-USA
LA-H-AT7GA-USA	Spirit Hunter: NG	USA	LA-H-AT7GA-USA
LA-H-AT8AB-EUR	Atelier Ryza: Ever Darkness & the Secret Hideout	EUR	LA-H-AT8AB-EUR
LA-H-AT8AB-USA	Atelier Ryza: Ever Darkness & the Secret Hideout	USA	LA-H-AT8AB-USA
LA-H-AT9HA-EUR	Mario Golf: Super Rush	EUR	LA-H-AT9HA-EUR
LA-H-AT9HA-USA	Mario Golf: Super Rush	USA	LA-H-AT9HA-USA
LA-H-ATA9B-USA	Castlevania Anniversary Collection	USA	LA-H-ATA9B-USA
LA-H-ATAFA-EUR	Hellpoint	EUR	LA-H-ATAFA-EUR
LA-H-ATAKB-USA	Blaster Master Zero 2	USA	LA-H-ATAKB-USA
LA-H-ATAPA-ASI	The Letter	ASI	LA-H-ATAPA-ASI
LA-H-ATARB-ASI	Seabed	ASI	LA-H-ATARB-ASI
LA-H-ATB6E-EUR	Rolling Gunner + Over Power	EUR	LA-H-ATB6E-EUR
LA-H-ATBVA-USA	Super Meat Boy Forever	USA	LA-H-ATBVA-USA
LA-H-ATC8D-USA	West of Dead	USA	LA-H-ATC8D-USA
LA-H-ATC9B-JPN	Atomicrops	JPN	LA-H-ATC9B-JPN
LA-H-ATCGB-USA	Super Blood Hockey	USA	LA-H-ATCGB-USA
LA-H-ATD8A-EUR	Air Conflicts Collection	EUR	LA-H-ATD8A-EUR
LA-H-ATD8A-USA	Air Conflicts Collection	USA	LA-H-ATD8A-USA
LA-H-ATFKC-USA	Shadows of Adam	USA	LA-H-ATFKC-USA
LA-H-ATFPA-EUR	SteamWorld Quest: Hand of Gilgamech	EUR	LA-H-ATFPA-EUR
LA-H-ATFRC-EUR	Fell Seal Arbiter's Mark: Deluxe Edition	EUR	LA-H-ATFRC-EUR
LA-H-ATGPA-EUR	Darksiders II: Deathinitive Edition	EUR	LA-H-ATGPA-EUR
LA-H-ATGPA-USA	Darksiders II: Deathinitive Edition	USA	LA-H-ATGPA-USA
LA-H-ATGYA-EUR	The Touryst	EUR	LA-H-ATGYA-EUR
LA-H-ATH2A-ASI	Oniken + Odallus Collection	ASI	LA-H-ATH2A-ASI
LA-H-ATHJA-EUR	LEGO Star Wars: The Skywalker Saga	EUR	LA-H-ATHJA-EUR
LA-H-ATHJA-USA	LEGO Star Wars: The Skywalker Saga	USA	LA-H-ATHJA-USA
LA-H-ATHNC-ASI	Neo Cab	ASI	LA-H-ATHNC-ASI
LA-H-ATJFL-EUR	Samurai Shodown	EUR	LA-H-ATJFL-EUR
LA-H-ATJVA-EUR	Super Crush KO	EUR	LA-H-ATJVA-EUR
LA-H-ATJWA-JPN	Story of Seasons: Friends of Mineral Town / (Bokujou Monogatari Saikai no Mineraru Taun)	JPN	LA-H-ATJWA-JPN
LA-H-ATJWC-EUR	Story of Seasons: Friends of Mineral Town	EUR	LA-H-ATJWC-EUR
LA-H-ATJWD-USA	Story of Seasons: Friends of Mineral Town	USA	LA-H-ATJWD-USA
LA-H-ATJZA-EUR	Vampyr	EUR	LA-H-ATJZA-EUR
LA-H-ATJZA-USA	Vampyr	USA	LA-H-ATJZA-USA
LA-H-ATKGA-USA	Ghostbusters: The Video Game Remastered	USA	LA-H-ATKGA-USA
LA-H-ATKMA-EUR	Wonder Boy Returns Remix	EUR	LA-H-ATKMA-EUR
LA-H-ATKZA-JPN	Piczle Puzzle Pack 3-in-1	JPN	LA-H-ATKZA-JPN
LA-H-ATL6B-USA	Contra Anniversary Collection	USA	LA-H-ATL6B-USA
LA-H-ATLVA-EUR	The Survivalists	EUR	LA-H-ATLVA-EUR
LA-H-ATLVA-USA	The Survivalists	USA	LA-H-ATLVA-USA
LA-H-ATLWA-EUR	Yooka-Laylee and the Impossible Lair	EUR	LA-H-ATLWA-EUR
LA-H-ATLWA-USA	Yooka-Laylee and the Impossible Lair	USA	LA-H-ATLWA-USA
LA-H-ATLYA-USA	Monster Sanctuary	USA	LA-H-ATLYA-USA
LA-H-ATLZC-USA	One Piece: Pirate Warriors 4	USA	LA-H-ATLZC-USA
LA-H-ATM6A-EUR	Kotodama: The 7 Mysteries of Fujisawa	EUR	LA-H-ATM6A-EUR
LA-H-ATM6A-USA	Kotodama: The 7 Mysteries of Fujisawa	USA	LA-H-ATM6A-USA
LA-H-ATM7A-EUR	Close to the Sun	EUR	LA-H-ATM7A-EUR
LA-H-ATNAA-USA	The Red Lantern	USA	LA-H-ATNAA-USA
LA-H-ATNNB-EUR	Vetronom	EUR	LA-H-ATNNB-EUR
LA-H-ATNQA-EUR	Neverwinter Nights: Enhanced Edition	EUR	LA-H-ATNQA-EUR
LA-H-ATNQA-USA	Neverwinter Nights: Enhanced Edition	USA	LA-H-ATNQA-USA
LA-H-ATNRA-EUR	Baldur's Gate and Baldur's Gate II: Enhanced Editions	EUR	LA-H-ATNRA-EUR
LA-H-ATNRA-USA	Baldur's Gate and Baldur's Gate II: Enhanced Editions	USA	LA-H-ATNRA-USA
LA-H-ATP2A-EUR	Ori and the Blind Forest	EUR	LA-H-ATP2A-EUR
LA-H-ATP2A-USA	Ori and the Blind Forest	USA	LA-H-ATP2A-USA
LA-H-ATPCA-EUR	Rock of Ages 3: Make & Break	EUR	LA-H-ATPCA-EUR
LA-H-ATPDC-EUR	Just Dance 2020	EUR	LA-H-ATPDC-EUR
LA-H-ATPDC-USA	Just Dance 2020	USA	LA-H-ATPDC-USA
LA-H-ATPFA-KOR	Buried Stars	KOR	LA-H-ATPFA-KOR
LA-H-ATPMB-EUR	Digimon Story Cyber Sleuth: Complete Edition	EUR	LA-H-ATPMB-EUR
LA-H-ATPMB-USA	Digimon Story Cyber Sleuth: Complete Edition	USA	LA-H-ATPMB-USA
LA-H-ATPNB-JPN	Super Cane Magic ZERO	JPN	LA-H-ATPNB-JPN
LA-H-ATPTA-JPN	Hatsune Miku Project DIVA MegaMix(Mega39's)	JPN	LA-H-ATPTA-JPN
LA-H-ATQ7A-USA	Stubbs the Zombie in Rebel Without A Pulse	USA	LA-H-ATQ7A-USA
LA-H-ATQ8B-USA	My Hero One's Justice 2	USA	LA-H-ATQ8B-USA
LA-H-ATQDC-ASI	Ninja JaJaMaru Collection	ASI	LA-H-ATQDC-ASI
LA-H-ATQGA-EUR	Winter Sports Games	EUR	LA-H-ATQGA-EUR
LA-H-ATQHA-USA	Haven	USA	LA-H-ATQHA-USA
LA-H-ATQXA-EUR	Guilty Gear 20th Anniversary Edition	EUR	LA-H-ATQXA-EUR
LA-H-ATR2A-EUR	Bee Simulator	EUR	LA-H-ATR2A-EUR
LA-H-ATR2A-USA	Bee Simulator	USA	LA-H-ATR2A-USA
LA-H-ATR8B-EUR	Gun Gun Pixies	EUR	LA-H-ATR8B-EUR
LA-H-ATR8B-USA	Gun Gun Pixies	USA	LA-H-ATR8B-USA
LA-H-ATRGA-EUR	Railway Empire: Switch Edition	EUR	LA-H-ATRGA-EUR
LA-H-ATRGA-USA	Railway Empire: Switch Edition	USA	LA-H-ATRGA-USA
LA-H-ATRYA-EUR	Ultracore	EUR	LA-H-ATRYA-EUR
LA-H-ATT2A-USA	Turok 2: Seeds of Evil	USA	LA-H-ATT2A-USA
LA-H-ATT3A-EUR	Super Trench Attack	EUR	LA-H-ATT3A-EUR
LA-H-ATTFA-USA	Race with Ryan	USA	LA-H-ATTFA-USA
LA-H-ATV3A-USA	Timespinner	USA	LA-H-ATV3A-USA
LA-H-ATVEA-EUR	Bloodroots	EUR	LA-H-ATVEA-EUR
LA-H-ATVGA-USA	Creature in the Well	USA	LA-H-ATVGA-USA
LA-H-ATVQB-CHT	River City Girls	CHT	LA-H-ATVQB-CHT
LA-H-ATWBB-EUR	War Tech Fighters	EUR	LA-H-ATWBB-EUR
LA-H-ATWFA-USA	Skullgirls: 2nd Encore	USA	LA-H-ATWFA-USA
LA-H-ATXAA-EUR	Star Wars Pinball	EUR	LA-H-ATXAA-EUR
LA-H-ATXAA-USA	Star Wars Pinball	USA	LA-H-ATXAA-USA
LA-H-ATXCA-EUR	Hellmut: The Badass From Hell	EUR	LA-H-ATXCA-EUR
LA-H-ATXEA-EUR	Assassin's Creed: The Rebel Collection	EUR	LA-H-ATXEA-EUR
LA-H-ATXEA-USA	Assassin's Creed: The Rebel Collection	USA	LA-H-ATXEA-USA
LA-H-ATXNA-CHT	Psikyo Collection Vol. 3	CHT	LA-H-ATXNA-CHT
LA-H-ATXPA-JPN	Amnesia Later x Crowd	JPN	LA-H-ATXPA-JPN
LA-H-ATXPB-USA	Amnesia: Later X Crowd	USA	LA-H-ATXPB-USA
LA-H-ATXQB-EUR	Blazing Beaks	EUR	LA-H-ATXQB-EUR
LA-H-ATXRA-USA	Mutant Year Zero: Road to Eden	USA	LA-H-ATXRA-USA
LA-H-ATY3A-EUR	Kunai	EUR	LA-H-ATY3A-EUR
LA-H-ATY3A-USA	Kunai	USA	LA-H-ATY3A-USA
LA-H-ATY4A-USA	Battle Princess Madelyn: Royal Edition	USA	LA-H-ATY4A-USA
LA-H-ATYHA-EUR	Darksiders Genesis	EUR	LA-H-ATYHA-EUR
LA-H-ATYHA-USA	Darksiders Genesis	USA	LA-H-ATYHA-USA
LA-H-ATZCB-EUR	7th Sector	EUR	LA-H-ATZCB-EUR
LA-H-AU34A-EUR	The Unicorn Princess	EUR	LA-H-AU34A-EUR
LA-H-AU45B-CHT	Moero Crystal H	CHT	LA-H-AU45B-CHT
LA-H-AU45C-ASI	Moero Crystal H	ASI	LA-H-AU45C-ASI
LA-H-AU4LA-EUR	bayala	EUR	LA-H-AU4LA-EUR
LA-H-AU4ZB-USA	Monkey Barrels	USA	LA-H-AU4ZB-USA
LA-H-AU56A-USA	Little Nightmares 2	USA	LA-H-AU56A-USA
LA-H-AU5CC-USA	HyperParasite	USA	LA-H-AU5CC-USA
LA-H-AU5KA-JPN	I am an Air Traffic Controller: Airport Hero Haneda / (Boku wa Koukuu Kanseikan: Airport Hero Haneda)	JPN	LA-H-AU5KA-JPN
LA-H-AU6CA-EUR	Junior League Sports Collection	EUR	LA-H-AU6CA-EUR
LA-H-AU6GA-EUR	WWE 2K Battlegrounds	EUR	LA-H-AU6GA-EUR
LA-H-AU6VA-USA	Double Switch: 25th Anniversary Edition	USA	LA-H-AU6VA-USA
LA-H-AU77A-EUR	Warhammer 40,000: Mechanicus	EUR	LA-H-AU77A-EUR
LA-H-AU77A-USA	Warhammer 40,000: Mechanicus	USA	LA-H-AU77A-USA
LA-H-AU78B-JPN	Petoons Party	JPN	LA-H-AU78B-JPN
LA-H-AU7EA-EUR	Call of Cthulhu: The Official Video Game	EUR	LA-H-AU7EA-EUR
LA-H-AU84A-EUR	Immortals Fenyx Rising	EUR	LA-H-AU84A-EUR
LA-H-AU84A-USA	Immortals Fenyx Rising	USA	LA-H-AU84A-USA
LA-H-AU8GA-EUR	Zombie Army Trilogy	EUR	LA-H-AU8GA-EUR
LA-H-AU8GA-USA	Zombie Army Trilogy	USA	LA-H-AU8GA-USA
LA-H-AU8WA-EUR	Another World / Flashback Double Pack	EUR	LA-H-AU8WA-EUR
LA-H-AU8XA-EUR	Windjammers 2	EUR	LA-H-AU8XA-EUR
LA-H-AU8XA-USA	Windjammers 2	USA	LA-H-AU8XA-USA
LA-H-AU9AA-EUR	Dungeon Defenders: Awakened	EUR	LA-H-AU9AA-EUR
LA-H-AU9EC-EUR	Legend of the Skyfish	EUR	LA-H-AU9EC-EUR
LA-H-AU9TB-JPN	Space Invaders Invincible Collection: Special Edition	JPN	LA-H-AU9TB-JPN
LA-H-AU9VA-EUR	Monstrum	EUR	LA-H-AU9VA-EUR
LA-H-AU9VA-USA	Monstrum	USA	LA-H-AU9VA-USA
LA-H-AU9ZA-EUR	Galak-Z: The Void / Skulls of the Shogun: Bone-A-Fide Edition Platinum Pack	EUR	LA-H-AU9ZA-EUR
LA-H-AU9ZA-USA	Galak-Z: The Void / Skulls of the Shogun: Bone-A-Fide Edition Platinum Pack	USA	LA-H-AU9ZA-USA
LA-H-AUATA-JPN	Super Robot Wars V	JPN	LA-H-AUATA-JPN
LA-H-AUAZA-JPN	Katana Kami: A Way of the Samurai Story	JPN	LA-H-AUAZA-JPN
LA-H-AUBQA-EUR	Xenoblade Chronicles: Definitive Edition	EUR	LA-H-AUBQA-EUR
LA-H-AUBQA-JPN	Xenoblade Chronicles: Definitive Edition	JPN	LA-H-AUBQA-JPN
LA-H-AUBQA-USA	Xenoblade Chronicles: Definitive Edition	USA	LA-H-AUBQA-USA
LA-H-AUDRA-USA	Stranger Things 3: The Game	USA	LA-H-AUDRA-USA
LA-H-AUDUA-USA	Powerslave Exhumed	USA	LA-H-AUDUA-USA
LA-H-AUE6B-USA	R-Type Final 2	USA	LA-H-AUE6B-USA
LA-H-AUE7A-JPN	The Grisaia Trilogy	JPN	LA-H-AUE7A-JPN
